"id","zip_code","name_th","name_en","amphure_id"
900194,0,"*วัดขนุน","*Wat Kanun",918
900195,0,"*สทิงหม้อ","*Sating Mor",918
900196,0,"*บางเขียด","*Bang Keiad",918
900197,0,"*ป่าขาด","*Pa Khad",918
900198,0,"*รำแดง","*Ram Dang",918
900199,0,"*ชิงโค","*Ching co",918
900201,90190,"จะทิ้งพระ","Chathing Phra",919
900202,90190,"กระดังงา","Kradangnga",919
900203,90190,"สนามชัย","Sanam Chai",919
900204,90190,"ดีหลวง","Di Luang",919
900205,90190,"ชุมพล","Chumphon",919
900206,90190,"คลองรี","Khlong Ri",919
900207,90190,"คูขุด","Khu Khut",919
900208,90190,"ท่าหิน","Tha Hin",919
900209,90190,"วัดจันทร์","Wat Chan",919
900210,90190,"บ่อแดง","Bo Daeng",919
900211,90190,"บ่อดาน","Bor Dan",919
900301,90130,"บ้านนา","Ban Na",920
900302,90130,"ป่าชิง","Pa Ching",920
900303,90130,"สะพานไม้แก่น","Saphan Mai Kaen",920
900304,90130,"สะกอม","Sakom",920
900305,90130,"นาหว้า","Na Wa",920
900306,90130,"นาทับ","Na Thap",920
900307,90130,"น้ำขาว","Nam Khao",920
900308,90130,"ขุนตัดหวาย","Khun Tat Wai",920
900309,90130,"ท่าหมอไทร","Tha Mo Sai",920
900310,90130,"จะโหนง","Chanong",920
900311,90130,"คู","Khu",920
900312,90130,"แค","Khae",920
900313,90130,"คลองเปียะ","Khlong Pia",920
900314,90130,"ตลิ่งชัน","Taling Chan",920
900401,90160,"นาทวี","Na Thawi",921
900402,90160,"ฉาง","Chang",921
900403,90160,"นาหมอศรี","Na Mo Si",921
900404,90160,"คลองทราย","Khlong Sai",921
900405,90160,"ปลักหนู","Plak Nu",921
900406,90160,"ท่าประดู่","Tha Pradu",921
900407,90160,"สะท้อน","Sathon",921
900408,90160,"ทับช้าง","Thap Chang",921
900409,90160,"ประกอบ","Prakop",921
900410,90160,"คลองกวาง","Khlong Kwang",921
900501,90150,"เทพา","Thepha",922
900502,90150,"ปากบาง","Pak Bang",922
900503,90150,"เกาะสะบ้า","Ko Saba",922
900504,90260,"ลำไพล","Lam Phlai",922
900505,90260,"ท่าม่วง","Tha Muang",922
900506,90260,"วังใหญ่","Wang Yai",922
900507,90150,"สะกอม","Sakom",922
900601,90210,"สะบ้าย้อย","Saba Yoi",923
900602,90210,"ทุ่งพอ","Thung Pho",923
900603,90210,"เปียน","Pian",923
900604,90210,"บ้านโหนด","Ban Not",923
900605,90210,"จะแหน","Chanae",923
900606,90210,"คูหา","Khuha",923
900607,90210,"เขาแดง","Khao Daeng",923
900608,90210,"บาโหย","Ba Hoi",923
900609,90210,"ธารคีรี","Than Khiri",923
900701,90140,"ระโนด","Ranot",924
900702,90140,"คลองแดน","Khlong Daen",924
900703,90140,"ตะเครียะ","Takhria",924
900704,90140,"ท่าบอน","Tha Bon",924
900705,90140,"บ้านใหม่","Ban Mai",924
900707,90140,"ปากแตระ","Pak Trae",924
900708,90140,"พังยาง","Phang Yang",924
900709,90140,"ระวะ","Rawa",924
900710,90140,"วัดสน","Wat Son",924
900711,90140,"บ้านขาว","Ban Khao",924
900712,90140,"แดนสงวน","Daen Sa-nguan",924
900797,0,"*เชิงแส","*Cherng Sae",924
900798,0,"*โรง","*Rog",924
900799,0,"*เกาะใหญ่","*Koh Yai",924
900801,90270,"เกาะใหญ่","Ko Yai",925
900802,90270,"โรง","Rong",925
900803,90270,"เชิงแส","Choeng Sae",925
900804,90270,"กระแสสินธุ์","Krasae Sin",925
900901,90180,"กำแพงเพชร","Kamphaeng Phet",926
900902,90180,"ท่าชะมวง","Tha Chamuang",926
900903,90180,"คูหาใต้","Khuha Tai",926
900904,90180,"ควนรู","Khuan Ru",926
900905,0,"*ควนโส","*Khuan So",926
900906,0,"*รัตภูมิ","*Ratta Phoom",926
900907,0,"*บางเหรียง","*Bang Rieang",926
900908,0,"*ห้วยลึก","*Huay Lueg",926
900909,90180,"เขาพระ","Khao Phra",926
900996,0,"*บางเหรี่ยง","*Bang Rieang",926
900997,0,"*ห้วยลึก","*Huay Lueg",926
900998,0,"*ควนโส","*Khuan So",926
900999,0,"*รัตภูมิ","*Ratta Phoom",926
901001,90120,"สะเดา","Sadao",927
901002,90120,"ปริก","Prik",927
901003,90170,"พังลา","Phang La",927
901004,90120,"สำนักแต้ว","Samnak Taeo",927
901005,90240,"ทุ่งหมอ","Thung Mo",927
901006,90170,"ท่าโพธิ์","Tha Pho",927
901007,90240,"ปาดังเบซาร์","Padang Besa",927
901008,90320,"สำนักขาม","Samnak Kham",927
901009,90170,"เขามีเกียรติ","Khao Mi Kiat",927
901101,90110,"หาดใหญ่","Hat Yai",928
901102,90110,"ควนลัง","Khuan Lang",928
901103,90110,"คูเต่า","Khu Tao",928
901104,90110,"คอหงส์","Kho Hong",928
901105,90110,"คลองแห","Khlong Hae",928
901106,0,"คลองหอยโข่ง*","Klong Hoy Khong*",928
901107,90110,"คลองอู่ตะเภา","Khlong U Taphao",928
901108,90110,"ฉลุง","Chalung",928
901109,0,"ทุ่งลาน*","Thung Lan*",928
901110,0,"ท่าช้าง*","Tha Chang*",928
901111,90110,"ทุ่งใหญ่","Thung Yai",928
901112,90110,"ทุ่งตำเสา","Thung Tamsao",928
901113,90110,"ท่าข้าม","Tha Kham",928
901114,90110,"น้ำน้อย","Nam Noi",928
901115,0,"*บางกล่ำ","*Bang Klam",928
901116,90250,"บ้านพรุ","Ban Phru",928
901117,0,"*บ้านหาร","*Ban Harn",928
901118,90230,"พะตง","Phatong",928
901119,0,"*แม่ทอม","*Mae Tom",928
901121,0,"*โคกม่วง","*Kok Muang",928
901190,0,"*ทุ่งลาน","*Thung Lan",928
901191,0,"*คลองหอยโข่ง","*Klong Hoy Khong",928
901192,0,"*บ้านหาร","*Ban Harn",928
901193,0,"*แม่ทอม","*Mae Tom",928
901194,0,"*ท่าช้าง","*Tha Chang",928
901195,0,"*บางกล่ำ","*Bang Klam",928
901196,0,"*คลองหรัง","*Khlong Rhang",928
901197,0,"*ทุ่งขมิ้น","*Thung Khamin",928
901198,0,"*พิจิตร","*Phichit",928
901199,0,"*นาหม่อม","*Na Mom",928
901201,90310,"นาหม่อม","Na Mom",929
901202,90310,"พิจิตร","Phichit",929
901203,90310,"ทุ่งขมิ้น","Thung Khamin",929
901204,90310,"คลองหรัง","Khlong Rhang",929
901301,90220,"รัตภูมิ","Rattaphum",930
901302,90220,"ควนโส","Khuan So",930
901303,90220,"ห้วยลึก","Huai Luek",930
901304,90220,"บางเหรียง","Bang Rieang",930
901401,90110,"บางกล่ำ","Bang Klam",931
901402,90110,"ท่าช้าง","Tha Chang",931
901403,90110,"แม่ทอม","Mae Thom",931
901404,90110,"บ้านหาร","Ban Han",931
901501,90280,"ชิงโค","Ching Kho",932
901502,90280,"สทิงหม้อ","Sathing Mo",932
901503,90280,"ทำนบ","Thamnop",932
901504,90330,"รำแดง","Ram Daeng",932
901505,90330,"วัดขนุน","Wat Khanun",932
901506,90330,"ชะแล้","Chalae",932
901507,90330,"ปากรอ","Pak Ro",932
901508,90330,"ป่าขาด","Pa Khat",932
901509,90280,"หัวเขา","Hua Khao",932
901510,90330,"บางเขียด","Bang Khiat",932
901511,90330,"ม่วงงาม","Muang Ngam",932
901601,90230,"คลองหอยโข่ง","Khlong Hoi Khong",933
901602,90230,"ทุ่งลาน","Thung Lan",933
901603,90230,"โคกม่วง","Khok Muang",933
901604,90115,"คลองหลา","Khlong La",933
907701,0,"สำนักขาม*","Sumnak Kham*",934
910101,91000,"พิมาน","Phiman",936
910102,91000,"คลองขุด","Khlong Khut",936
910103,91000,"ควนขัน","Khuan Khan",936
910104,91140,"บ้านควน","Ban Khuan",936
910105,91140,"ฉลุง","Chalung",936
910106,91000,"เกาะสาหร่าย","Ko Sarai",936
910107,91000,"ตันหยงโป","Tanyong Po",936
910108,91000,"เจ๊ะบิลัง","Che Bilang",936
910109,91000,"ตำมะลัง","Tam Malang",936
910110,91000,"ปูยู","Puyu",936
910111,91140,"ควนโพธิ์","Khuan Pho",936
910112,91140,"เกตรี","Ketri",936
910199,0,"*ท่าแพ","*Tha Phae",936
910201,91160,"ควนโดน","Khuan Don",937
910202,91160,"ควนสตอ","Khuan Sato",937
910203,91160,"ย่านซื่อ","Yan Sue",937
910204,91160,"วังประจัน","Wang Prachan",937
910301,91130,"ทุ่งนุ้ย","Thung Nui",938
910302,91130,"ควนกาหลง","Khuan Kalong",938
910303,91130,"อุใดเจริญ","Udai Charoen",938
910304,0,"นิคมพัฒนา*","Nikhom Pattana*",938
910305,0,"ปาล์มพัฒนา*","Palm Pattana*",938
910401,91150,"ท่าแพ","Tha Phae",939
910402,91150,"แป-ระ","Paera",939
910403,91150,"สาคร","Sakhon",939
910404,91150,"ท่าเรือ","Tha Rua",939
910501,91110,"กำแพง","Kamphaeng",940
910502,91110,"ละงู","La-ngu",940
910503,91110,"เขาขาว","Khao Khao",940
910504,91110,"ปากน้ำ","Pak Nam",940
910505,91110,"น้ำผุด","Nam Phut",940
910506,91110,"แหลมสน","Laem Son",940
910601,91120,"ทุ่งหว้า","Thung Wa",941
910602,91120,"นาทอน","Na Thon",941
910603,91120,"ขอนคลาน","Khon Khlan",941
910604,91120,"ทุ่งบุหลัง","Thung Bulang",941
910605,91120,"ป่าแก่บ่อหิน","Pa Kae Bo Hin",941
910701,91130,"ปาล์มพัฒนา","Palm Phatthana",942
910702,91130,"นิคมพัฒนา","Nikhom Phatthana",942
920101,92000,"ทับเที่ยง","Thap Thiang",943
920102,0,"*โคกสะบ้า","*Kok Sa Ba",943
920103,0,"*ละมอ","*La Mo",943
920104,92000,"นาพละ","Na Phala",943
920105,92000,"บ้านควน","Ban Khuan",943
920106,92000,"นาบินหลา","Na Bin La",943
920107,92000,"ควนปริง","Khuan Pring",943
920108,92170,"นาโยงใต้","Na Yong Tai",943
920109,92000,"บางรัก","Bang Rak",943
920110,92000,"โคกหล่อ","Khok Lo",943
920111,0,"*นาข้าวเสีย","*Na Khao Sia",943
920112,0,"*นาหมื่นศรี","*Na Meun Sri",943
920113,92000,"นาโต๊ะหมิง","Na To Ming",943
920114,92000,"หนองตรุด","Nong Trut",943
920115,92000,"น้ำผุด","Nam Phut",943
920116,0,"*นาโยงเหนือ","*Na Yong Nua",943
920117,92000,"นาตาล่วง","Na Ta Luang",943
920118,92000,"บ้านโพธิ์","Ban Pho",943
920119,92190,"นาท่ามเหนือ","Na Tham Nuea",943
920120,92190,"นาท่ามใต้","Na Tham Tai",943
920121,0,"*ช่อง","*Chong",943
920194,0,"*นาข้าวเสีย","*Na Khao Sia",943
920195,0,"*โคกสะบ้า","*Kok Sa Ba",943
920196,0,"*ละมอ","*La Mo",943
920197,0,"*นาหมื่นศรี","*Na Meun Sri",943
920198,0,"*ช่อง","*Chong",943
920199,0,"*นาโยงเหนือ","*Na Yong Nua",943
920201,92110,"กันตัง","Kantang",944
920202,92110,"ควนธานี","Khuan Thani",944
920203,92110,"บางหมาก","Bang Mak",944
920204,92110,"บางเป้า","Bang Pao",944
920205,92110,"วังวน","Wang Won",944
920206,92110,"กันตังใต้","Kantang Tai",944
920207,92110,"โคกยาง","Khok Yang",944
920208,92110,"คลองลุ","Khlong Lu",944
920209,92110,"ย่านซื่อ","Yan Sue",944
920210,92110,"บ่อน้ำร้อน","Bo Nam Ron",944
920211,92110,"บางสัก","Bang Sak",944
920212,92110,"นาเกลือ","Na Kluea",944
920213,92110,"เกาะลิบง","Ko Libong",944
920214,92110,"คลองชีล้อม","Khlong Chi Lom",944
920301,92140,"ย่านตาขาว","Yan Ta Khao",945
920302,92140,"หนองบ่อ","Nong Bo",945
920303,92140,"นาชุมเห็ด","Na Chum Het",945
920304,92140,"ในควน","Nai Khuan",945
920305,92140,"โพรงจระเข้","Phrong Chorakhe",945
920306,92140,"ทุ่งกระบือ","Thung Krabue",945
920307,92140,"ทุ่งค่าย","Thung Khai",945
920308,92140,"เกาะเปียะ","Ko Pia",945
920401,92120,"ท่าข้าม","Tha Kham",946
920402,92180,"ทุ่งยาว","Thung Yao",946
920403,92180,"ปะเหลียน","Palian",946
920404,92140,"บางด้วน","Bang Duan",946
920405,0,"*หาดสำราญ","*Hat Samran",946
920406,0,"*ตะเสะ","*Ta Se",946
920407,92140,"บ้านนา","Ban Na",946
920408,0,"*บ้าหวี","*Ba Vee",946
920409,92120,"สุโสะ","Suso",946
920410,92180,"ลิพัง","Liphang",946
920411,92120,"เกาะสุกร","Ko Sukon",946
920412,92140,"ท่าพญา","Tha Phaya",946
920413,92180,"แหลมสอม","Laem Som",946
920501,92150,"บ่อหิน","Bo Hin",947
920502,92150,"เขาไม้แก้ว","Khao Mai Kaeo",947
920503,92150,"กะลาเส","Kalase",947
920504,92150,"ไม้ฝาด","Mai Fat",947
920505,92000,"นาเมืองเพชร","Na Mueang Phet",947
920595,0,"*ท่าสะบ้า","*Ta Sa Ba",947
920596,0,"*สิเกา","*Si Kao",947
920597,0,"*อ่าวตง","*Aow Tong",947
920598,0,"*วังมะปราง","*Wang Ma-Prang",947
920599,0,"*เขาวิเศษ","*Khao Wiset",947
920601,92130,"ห้วยยอด","Huai Yot",948
920602,92130,"หนองช้างแล่น","Nong Chang Laen",948
920603,0,"*หนองปรือ","*Nong Prue",948
920604,0,"*หนองบัว","*Nong Bua",948
920605,92210,"บางดี","Bang Di",948
920606,92210,"บางกุ้ง","Bang Kung",948
920607,92130,"เขากอบ","Khao Kop",948
920608,92130,"เขาขาว","Khao Khao",948
920609,92130,"เขาปูน","Khao Pun",948
920610,92190,"ปากแจ่ม","Pak Chaem",948
920611,92130,"ปากคม","Pak Khom",948
920612,0,"*คลองปาง","*Klong Pang",948
920613,0,"*ควนเมา","*Khuan Mao",948
920614,92130,"ท่างิ้ว","Tha Ngio",948
920615,92190,"ลำภูรา","Lamphu Ra",948
920616,92210,"นาวง","Na Wong",948
920617,92130,"ห้วยนาง","Huai Nang",948
920618,0,"*เขาไพร","*Khao Phrai",948
920619,92130,"ในเตา","Nai Tao",948
920620,92130,"ทุ่งต่อ","Thung To",948
920621,92210,"วังคีรี","Wang Khiri",948
920696,0,"*หนองปรือ","*Nong Prue",948
920697,0,"*หนองบัว","*Nong Bua",948
920698,0,"*คลองปาง","*Klong Pang",948
920699,0,"*ควนเมา","*Khuan Mao",948
920701,92220,"เขาวิเศษ","Khao Wiset",949
920702,92220,"วังมะปราง","Wang Maprang",949
920703,92220,"อ่าวตง","Ao Tong",949
920704,92000,"ท่าสะบ้า","Tha Saba",949
920705,92220,"วังมะปรางเหนือ","Wang Maprang Nuea",949
920801,92170,"นาโยงเหนือ","Na Yong Nuea",950
920802,92170,"ช่อง","Chong",950
920803,92170,"ละมอ","Lamo",950
920804,92170,"โคกสะบ้า","Khok Saba",950
920805,92170,"นาหมื่นศรี","Na Muen Si",950
920806,92170,"นาข้าวเสีย","Na Khao Sia",950
920901,92160,"ควนเมา","Khuan Mao",951
920902,92160,"คลองปาง","Khlong Pang",951
920903,92160,"หนองบัว","Nong Bua",951
920904,92130,"หนองปรือ","Nong Prue",951
920905,92160,"เขาไพร","Khao Phrai",951
921001,92120,"หาดสำราญ","Hat Samran",952
921002,92120,"บ้าหวี","Ba Wi",952
921003,92120,"ตะเสะ","Ta Se",952
930101,93000,"คูหาสวรรค์","Khuha Sawan",954
930102,0,"บ้านนา*","Ban Na*",954
930103,93000,"เขาเจียก","Khao Chiak",954
930104,93000,"ท่ามิหรำ","Tha Miram",954
930105,93000,"โคกชะงาย","Khok Cha-ngai",954
930106,93000,"นาท่อม","Na Thom",954
930107,93000,"ปรางหมู่","Prang Mu",954
930108,93000,"ท่าแค","Tha Khae",954
930109,93000,"ลำปำ","Lampam",954
930110,93000,"ตำนาน","Tamnan",954
930111,93000,"ควนมะพร้าว","Khuan Maphrao",954
930112,93000,"ร่มเมือง","Rom Mueang",954
930113,93000,"ชัยบุรี","Chai Buri",954
930114,93000,"นาโหนด","Na Not)",954
930115,93000,"พญาขัน","Phaya Khan",954
930116,0,"ลำสินธุ์*","Lum Sin*",954
930117,0,"อ่างทอง*","Angthong*",954
930118,0,"ชุมพล*","Chumpon*",954
930201,93180,"กงหรา","Kong Ra",955
930202,93000,"ชะรัด","Charat",955
930203,93180,"คลองเฉลิม","Khlong Chaloem",955
930204,93180,"คลองทรายขาว","Khlong Sai Khao",955
930205,93000,"สมหวัง","Som Wang",955
930301,93130,"เขาชัยสน","Khao Chaison",956
930302,93130,"ควนขนุน","Khuan Khanun",956
930303,0,"*ท่ามะเดื่อ","*Tha Ma Dua",956
930304,0,"*นาปะขอ","*Na Pa Kho",956
930305,93130,"จองถนน","Chong Thanon",956
930306,93130,"หานโพธิ์","Han Pho",956
930307,93130,"โคกม่วง","Khok Muang",956
930308,0,"*โคกสัก","*Kok Sak",956
930395,0,"*นาปะขอ","*Na Pa Kho",956
930396,0,"*คลองใหญ่","*Klong Yai",956
930397,0,"*ตะโหมด","*Ta Mot",956
930398,0,"*ท่ามะเดื่อ","*Tha Ma Dua",956
930399,0,"*แม่ขรี","*Mae Khri",956
930401,93160,"แม่ขรี","Mae Khari",957
930402,93160,"ตะโหมด","Tamod",957
930403,93160,"คลองใหญ่","Khlong Yai",957
930501,93110,"ควนขนุน","Khuan Khanun",958
930502,93150,"ทะเลน้อย","Thale Noi",958
930503,0,"*เกาะเต่า","*Koh Tao",958
930504,93110,"นาขยาด","Na Khayat",958
930505,93110,"พนมวังก์","Phanom Wang",958
930506,93110,"แหลมโตนด","Laem Tanot",958
930507,0,"*ป่าพะยอม","*Pa Phayom",958
930508,93110,"ปันแต","Pan Tae",958
930509,93110,"โตนดด้วน","Tanot Duan",958
930510,93110,"ดอนทราย","Don Sai",958
930511,93150,"มะกอกเหนือ","Makok Nuea",958
930512,93150,"พนางตุง","Phanang Tung",958
930513,93110,"ชะมวง","Chamuang",958
930514,0,"*บ้านพร้าว","*Ban Praow",958
930515,0,"*ลานข่อย","*Lan Koi",958
930516,93110,"แพรกหา","Phraek Ha",958
930596,0,"*คำไผ่","*Kham Pai",958
930597,0,"*คำเตย","*Kham Toei",958
930598,0,"*ส้มผ่อ","*Som Pho",958
930599,0,"*ป่าพะยอม","*Pa Phayom",958
930601,93120,"ปากพะยูน","Pak Phayun",959
930602,93120,"ดอนประดู่","Don Pradu",959
930603,93120,"เกาะนางคำ","Ko Nang Kham",959
930604,93120,"เกาะหมาก","Ko Mak",959
930605,93120,"ฝาละมี","Falami",959
930606,93120,"หารเทา","Han Thao",959
930607,93120,"ดอนทราย","Don Sai",959
930697,0,"*หนองแซง","*Nong Saeng",959
930698,0,"*โคกทราย","*Khok Sai",959
930699,0,"*ป่าบอน","*Pa Bon",959
930701,93190,"เขาย่า","Khao Ya",960
930702,93190,"เขาปู่","Khao Pu",960
930703,93190,"ตะแพน","Taphaen",960
930801,93170,"ป่าบอน","Pa Bon",961
930802,93170,"โคกทราย","Khok Sai",961
930803,93170,"หนองธง","Nong Thong",961
930804,93170,"ทุ่งนารี","Thung Nari",961
930806,93170,"วังใหม่","Wang Mai",961
930901,93140,"ท่ามะเดื่อ","Tha Maduea",962
930902,93140,"นาปะขอ","Na Pakho",962
930903,93140,"โคกสัก","Khok Sak",962
931001,93110,"ป่าพะยอม","Pa Phayom",963
931002,93110,"ลานข่อย","Lan Khoi",963
931003,93110,"เกาะเต่า","Ko Tao",963
931004,93110,"บ้านพร้าว","Ban Phrao",963
931101,93000,"ชุมพล","Chumphon",964
931102,93000,"บ้านนา","Ban Na",964
931103,93000,"อ่างทอง","Ang Thong",964
931104,93000,"ลำสินธุ์","Lam Sin",964
940101,94000,"สะบารัง","Sabarang",965
940102,94000,"อาเนาะรู","Ano Ru",965
940103,94000,"จะบังติกอ","Chabang Tiko",965
940104,94000,"บานา","Bana",965
940105,94000,"ตันหยงลุโละ","Tanyong Lulo",965
940106,94000,"คลองมานิง","Khlong Maning",965
940107,94000,"กะมิยอ","Kamiyo",965
940108,94000,"บาราโหม","Barahom",965
940109,94000,"ปะกาฮะรัง","Paka Harang",965
940110,94000,"รูสะมิแล","Ru Samilae",965
940111,94000,"ตะลุโบะ","Talubo",965
940112,94000,"บาราเฮาะ","Baraho",965
940113,94000,"ปุยุด","Puyut",965
940201,94120,"โคกโพธิ์","Khok Pho",966
940202,94120,"มะกรูด","Makrut",966
940203,94120,"บางโกระ","Bang Kro",966
940204,94120,"ป่าบอน","Pa Bon",966
940205,94120,"ทรายขาว","Sai Khao",966
940206,94180,"นาประดู่","Na Pradu",966
940207,94180,"ปากล่อ","Pak Lo",966
940208,94180,"ทุ่งพลา","Thung Phala",966
940209,0,"*แม่ลาน","*Mae Lan",966
940210,0,"*ป่าไร่","*Pa Rai",966
940211,94120,"ท่าเรือ","Tha Ruea",966
940212,0,"*ม่วงเตี้ย","*Muang Tia",966
940213,94120,"นาเกตุ","Na Ket",966
940214,94180,"ควนโนรี","Khuan Nori",966
940215,94120,"ช้างให้ตก","Chang Hai Tok",966
940301,94170,"เกาะเปาะ","Ko Po",967
940302,94170,"คอลอตันหยง","Kholo Tanyong",967
940303,94170,"ดอนรัก","Don Rak",967
940304,94170,"ดาโต๊ะ","Dato",967
940305,94170,"ตุยง","Tuyong",967
940306,94170,"ท่ากำชำ","Tha Kamcham",967
940307,94170,"บ่อทอง","Bo Thong",967
940308,94170,"บางเขา","Bang Khao",967
940309,94170,"บางตาวา","Bang Tawa",967
940310,94170,"ปุโละปุโย","Pulo Puyo",967
940311,94170,"ยาบี","Yabi",967
940312,94170,"ลิปะสะโง","Lipa Sa-ngo",967
940401,94130,"ปะนาเระ","Panare",968
940402,94130,"ท่าข้าม","Tha Kham",968
940403,94130,"บ้านนอก","Ban Nok",968
940404,94130,"ดอน","Don",968
940405,94190,"ควน","Khuan",968
940406,94130,"ท่าน้ำ","Tha Nam",968
940407,94130,"คอกกระบือ","Khok Krabue",968
940408,94130,"พ่อมิ่ง","Pho Ming",968
940409,94130,"บ้านกลาง","Ban Klang",968
940410,94130,"บ้านน้ำบ่อ","Ban Nam Bo",968
940501,94140,"มายอ","Mayo",969
940502,94140,"ถนน","Thanon",969
940503,94140,"ตรัง","Trang",969
940504,94140,"กระหวะ","Krawa",969
940505,94140,"ลุโบะยิไร","Lubo Yirai",969
940506,94190,"ลางา","La-nga",969
940507,94140,"กระเสาะ","Kra So",969
940508,94140,"เกาะจัน","Ko Chan",969
940509,94140,"ปะโด","Pado",969
940510,94140,"สาคอบน","Sakho Bon",969
940511,94140,"สาคอใต้","Sakho Tai",969
940512,94140,"สะกำ","Sakam",969
940513,94140,"ปานัน","Panan",969
940601,94140,"ตะโละแมะนา","Talo Mae Na",970
940602,94140,"พิเทน","Phithen",970
940603,94140,"น้ำดำ","Nam Dam",970
940604,94140,"ปากู","Paku",970
940701,94110,"ตะลุบัน","Taluban",971
940702,94110,"ตะบิ้ง","Tabing",971
940703,94110,"ปะเสยะวอ","Pase Yawo",971
940704,94110,"บางเก่า","Bang Kao",971
940705,94110,"บือเระ","Bue Re",971
940706,94110,"เตราะบอน","Tro Bon",971
940707,94110,"กะดุนง","Kadunong",971
940708,94110,"ละหาร","Lahan",971
940709,94110,"มะนังดาลำ","Manang Dalam",971
940710,94110,"แป้น","Paen",971
940711,94190,"ทุ่งคล้า","Thung Khla",971
940801,94220,"ไทรทอง","Sai Thong",972
940802,94220,"ไม้แก่น","Mai Kaen",972
940803,94220,"ตะโละไกรทอง","Talo Krai Thong",972
940804,94220,"ดอนทราย","Don Sai",972
940901,94150,"ตะโละ","Talo",973
940902,94150,"ตะโละกาโปร์","Talo Kapo",973
940903,94150,"ตันหยงดาลอ","Tanyong Dalo",973
940904,94190,"ตันหยงจึงงา","Tanyong Chueng-nga",973
940905,94150,"ตอหลัง","Tolang",973
940906,94150,"ตาแกะ","Ta Kae",973
940907,94150,"ตาลีอายร์","Tali-ai",973
940908,94150,"ยามู","Yamu",973
940909,94150,"บางปู","Bang Pu",973
940910,94150,"หนองแรต","Nong Raet",973
940911,94150,"ปิยามุมัง","Piya Mumang",973
940912,94150,"ปุลากง","Pula Kong",973
940913,94190,"บาโลย","Baloi",973
940914,94150,"สาบัน","Saban",973
940915,94150,"มะนังยง","Manang Yong",973
940916,94150,"ราตาปันยัง","Rata Panyang",973
940917,94150,"จะรัง","Charang",973
940918,94150,"แหลมโพธิ์","Laem Pho",973
941001,94160,"ยะรัง","Yarang",974
941002,94160,"สะดาวา","Sadawa",974
941003,94160,"ประจัน","Prachan",974
941004,94160,"สะนอ","Sano",974
941005,94160,"ระแว้ง","Rawaeng",974
941006,94160,"ปิตูมุดี","Pitu Mudi",974
941007,94160,"วัด","Wat",974
941008,94160,"กระโด","Krado",974
941009,94160,"คลองใหม่","Khlong Mai",974
941010,94160,"เมาะมาวี","Mo Mawi",974
941011,94160,"กอลำ","Kolam",974
941012,94160,"เขาตูม","Khao Tum",974
941101,94230,"กะรุบี","Karubi",975
941102,94230,"ตะโละดือรามัน","Talo Due Raman",975
941103,94230,"ปล่องหอย","Plong Hoi",975
941201,94180,"แม่ลาน","Mae Lan",976
941202,94180,"ม่วงเตี้ย","Muang Tia",976
941203,94180,"ป่าไร่","Pa Rai",976
950101,95000,"สะเตง","Sateng",977
950102,95000,"บุดี","Budi",977
950103,95000,"ยุโป","Yopo",977
950104,95160,"ลิดล","Lidon",977
950105,0,"*ปุโรง","*Pu Rong",977
950106,95000,"ยะลา","Yala",977
950107,0,"*สะเอะ","*Sa Ae",977
950108,95000,"ท่าสาป","Tha Sap",977
950109,95160,"ลำใหม่","Lam Mai",977
950110,95000,"หน้าถ้ำ","Na Tham",977
950111,95160,"ลำพะยา","Lam Phaya",977
950112,95000,"เปาะเส้ง","Po Seng",977
950113,0,"*กรงปินัง","*Krong Pi Nang",977
950114,95160,"พร่อน","Phron",977
950115,95000,"บันนังสาเรง","Bannang Sareng",977
950116,95000,"สะเตงนอก","Sateng Nok",977
950117,0,"*ห้วยกระทิง","*Hua Krating",977
950118,95000,"ตาเซะ","Ta Se",977
950201,95110,"เบตง","Betong",978
950202,95110,"ยะรม","Yarom",978
950203,95110,"ตาเนาะแมเราะ","Tano Maero",978
950204,95110,"อัยเยอร์เวง","Aiyoe Weng",978
950205,95110,"ธารน้ำทิพย์","Than Nam Thip",978
950301,95130,"บันนังสตา","Bannang Sata",979
950302,95130,"บาเจาะ","Bacho",979
950303,95130,"ตาเนาะปูเต๊ะ","Tano Pute",979
950304,95130,"ถ้ำทะลุ","Tham Thalu",979
950305,95130,"ตลิ่งชัน","Taling Chan",979
950306,95130,"เขื่อนบางลาง","Khuean Bang Lang",979
950397,0,"*แม่หวาด","*Mae Wad",979
950398,0,"*บ้านแหร","*Ban Rae",979
950399,0,"*ธารโต","*Tan To",979
950401,95150,"ธารโต","Than To",980
950402,95150,"บ้านแหร","Ban Rae",980
950403,95170,"แม่หวาด","Mae Wat",980
950404,95150,"คีรีเขต","Khiri Khet",980
950501,95120,"ยะหา","Yaha",981
950502,95120,"ละแอ","La-ae",981
950503,95120,"ปะแต","Patae",981
950504,95120,"บาโร๊ะ","Baro",981
950505,0,"*กาบัง","*Ka Bang",981
950506,95120,"ตาชี","Ta Chi",981
950507,95120,"บาโงยซิแน","Ba-ngoi Sinae",981
950508,95120,"กาตอง","Ka Tong",981
950509,0,"*บาละ","*Ba La",981
950599,0,"*กาบัง","*Ka Bang",981
950601,95140,"กายูบอเกาะ","Kayu Boko",982
950602,95140,"กาลูปัง","Kalupang",982
950603,95140,"กาลอ","Kalo",982
950604,95140,"กอตอตือร๊ะ","Koto Tuera",982
950605,95140,"โกตาบารู","Kota Baru",982
950606,95140,"เกะรอ","Kero",982
